"","medium","ID","gemeente","weight1","medium_gemeente","gebruik","freq","app","blendle","facebook","krant","nieuwsb","podcast","radio","replica","site","teltekst","tv","twitter","weetniet","youtube"
"11124","1twente",22158,"enschede",1.3100070737263,"en",1,5,0,NA,0,NA,NA,NA,1,NA,0,NA,1,0,0,0
"11173","1twente",22242,"enschede",0.833653609499695,"en",1,4,0,NA,0,NA,NA,NA,1,NA,0,NA,1,0,0,0
"11227","1twente",22550,"enschede",0.983363143468961,"en",1,5,0,NA,0,NA,NA,NA,1,NA,1,NA,0,0,0,0
"11228","1twente",22097,"enschede",1.3100070737263,"en",1,5,0,NA,1,NA,NA,NA,0,NA,1,NA,0,0,0,0
"11297","1twente",22551,"enschede",0.833653609499695,"en",1,6,0,NA,0,NA,NA,NA,1,NA,0,NA,1,0,0,0
"11330","1twente",22213,"enschede",0.983363143468961,"en",1,5,0,NA,0,NA,NA,NA,0,NA,1,NA,1,0,0,0
"11350","1twente",22432,"enschede",1.3100070737263,"en",1,6,1,NA,0,NA,NA,NA,0,NA,0,NA,0,0,0,0
"11400","1twente",22214,"enschede",0.833653609499695,"en",1,5,0,NA,1,NA,NA,NA,0,NA,0,NA,1,0,0,0
"11420","1twente",22433,"enschede",1.11056849418776,"en",1,6,1,NA,0,NA,NA,NA,0,NA,0,NA,0,0,0,0
"11453","1twente",22246,"enschede",1.3100070737263,"en",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11560","1twente",22435,"enschede",1.3100070737263,"en",1,5,0,NA,1,NA,NA,NA,0,NA,0,NA,0,0,0,0
"11587","1twente",22451,"enschede",1.11056849418776,"en",1,4,0,NA,1,NA,NA,NA,0,NA,1,NA,1,1,0,0
"11634","1twente",22108,"enschede",0.833653609499695,"en",1,6,0,NA,0,NA,NA,NA,0,NA,0,NA,1,0,0,0
"11680","1twente",22218,"enschede",0.983363143468961,"en",1,6,0,NA,0,NA,NA,NA,0,NA,0,NA,1,0,0,0
"11768","1twente",22313,"enschede",0.793392238324074,"en",1,5,0,NA,0,NA,NA,NA,0,NA,0,NA,1,0,0,0
"11908","1twente",22315,"enschede",0.793392238324074,"en",1,6,0,NA,1,NA,NA,NA,0,NA,1,NA,0,0,0,0
"12151","1twente",22131,"enschede",0.793392238324074,"en",1,6,1,NA,0,NA,NA,NA,0,NA,0,NA,0,0,0,0
"12180","1twente",22272,"enschede",1.3100070737263,"en",1,2,0,NA,1,NA,NA,NA,0,NA,1,NA,0,1,0,0
"12310","1twente",22227,"enschede",0.793392238324074,"en",1,7,0,NA,0,NA,NA,NA,0,NA,0,NA,0,1,0,0
"12338","1twente",22368,"enschede",0.983363143468961,"en",1,3,1,NA,0,NA,NA,NA,0,NA,0,NA,0,0,0,0
"12433","1twente",22260,"enschede",0.833653609499695,"en",1,6,0,NA,0,NA,NA,NA,0,NA,1,NA,0,0,0,0
"12497","1twente",22464,"enschede",1.3100070737263,"en",1,3,0,NA,0,NA,NA,NA,0,NA,0,NA,1,0,0,0
"12510","1twente",22183,"enschede",0.983363143468961,"en",1,4,0,NA,0,NA,NA,NA,0,NA,1,NA,0,0,0,0
"12818","1twente",22328,"enschede",1.11056849418776,"en",1,5,0,NA,0,NA,NA,NA,1,NA,0,NA,0,0,0,0
"12991","1twente",22143,"enschede",0.983363143468961,"en",1,5,0,NA,0,NA,NA,NA,0,NA,0,NA,1,0,0,0
"13084","1twente",22035,"enschede",0.983363143468961,"en",1,7,0,NA,0,NA,NA,NA,1,NA,1,NA,1,0,0,1
"13154","1twente",22036,"enschede",0.793392238324074,"en",1,7,0,NA,0,NA,NA,NA,0,NA,1,NA,1,0,0,0
"13224","1twente",22037,"enschede",0.935871537760698,"en",1,4,0,NA,0,NA,NA,NA,0,NA,0,NA,1,0,0,1
"13854","1twente",22046,"enschede",0.983363143468961,"en",1,5,0,NA,0,NA,NA,NA,0,NA,0,NA,1,0,0,0
"14134","1twente",22411,"enschede",1.11056849418776,"en",1,5,0,NA,0,NA,NA,NA,0,NA,1,NA,0,1,0,0
"14228","1twente",22395,"enschede",0.983363143468961,"en",1,6,0,NA,0,NA,NA,NA,0,NA,1,NA,0,0,0,0
"14284","1twente",22401,"enschede",0.935871537760698,"en",1,4,0,NA,0,NA,NA,NA,1,NA,0,NA,0,0,0,0
"14354","1twente",22402,"enschede",0.793392238324074,"en",1,2,0,NA,0,NA,NA,NA,0,NA,0,NA,1,0,0,0
"14381","1twente",22418,"enschede",1.11056849418776,"en",1,3,0,NA,0,NA,NA,NA,0,NA,0,NA,1,0,0,0
"14578","1twente",22400,"enschede",0.793392238324074,"en",1,5,0,NA,0,NA,NA,NA,0,NA,0,NA,1,0,0,0
"14704","1twente",22407,"enschede",0.983363143468961,"en",1,5,0,NA,0,NA,NA,NA,0,NA,0,NA,1,0,0,0
"14774","1twente",22408,"enschede",0.833653609499695,"en",1,5,0,NA,0,NA,NA,NA,0,NA,0,NA,1,0,0,0
"15214","actief",55100,"smallingerland",0.898081711232443,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"15278","actief",55097,"smallingerland",0.79140772150439,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"15318","actief",55145,"smallingerland",0.898081711232443,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"15331","actief",55140,"smallingerland",1.38096474972391,"smal",1,2,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"15372","actief",55118,"smallingerland",0.79140772150439,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"15374","actief",55151,"smallingerland",1.38096474972391,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"15383","actief",55106,"smallingerland",0.898081711232443,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"15388","actief",55146,"smallingerland",0.898081711232443,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"15401","actief",55141,"smallingerland",1.21693399652586,"smal",1,2,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"15410","actief",55122,"smallingerland",1.38096474972391,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"15439","actief",55388,"smallingerland",1.38096474972391,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"15442","actief",55119,"smallingerland",0.898081711232443,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"15456","actief",55114,"smallingerland",0.859226076233964,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"15458","actief",55147,"smallingerland",0.79140772150439,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"15468","actief",55135,"smallingerland",1.38096474972391,"smal",1,2,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"15480","actief",55123,"smallingerland",1.21693399652586,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"15489","actief",55111,"smallingerland",0.975041314245575,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"15490","actief",55170,"smallingerland",0.975041314245575,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"15526","actief",55115,"smallingerland",0.975041314245575,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"15560","actief",55171,"smallingerland",0.975041314245575,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"15603","actief",55156,"smallingerland",1.21693399652586,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"15630","actief",55172,"smallingerland",1.38096474972391,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"15700","actief",55173,"smallingerland",1.21693399652586,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"15703","actief",55206,"smallingerland",0.898081711232443,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"15767","actief",55358,"smallingerland",0.859226076233964,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"15808","actief",55395,"smallingerland",0.79140772150439,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"15813","actief",55159,"smallingerland",0.975041314245575,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"15819","actief",55081,"smallingerland",0.859226076233964,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"15840","actief",55175,"smallingerland",1.38096474972391,"smal",1,5,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"15843","actief",55208,"smallingerland",0.975041314245575,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"15846","actief",55373,"smallingerland",0.898081711232443,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"15910","actief",55176,"smallingerland",0.859226076233964,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"15916","actief",55374,"smallingerland",0.975041314245575,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"15921","actief",55381,"smallingerland",1.38096474972391,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"15922","actief",55079,"smallingerland",0.975041314245575,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"15949","actief",55371,"smallingerland",0.79140772150439,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"16028","actief",55018,"smallingerland",1.21693399652586,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"16029","actief",55084,"smallingerland",0.975041314245575,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"16048","actief",55204,"smallingerland",0.975041314245575,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"16053","actief",55211,"smallingerland",0.975041314245575,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"16061","actief",55383,"smallingerland",0.975041314245575,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"16088","actief",55399,"smallingerland",0.859226076233964,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"16098","actief",55019,"smallingerland",1.38096474972391,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"16139","actief",55181,"smallingerland",0.975041314245575,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"16168","actief",55020,"smallingerland",1.21693399652586,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"16178","actief",55008,"smallingerland",0.898081711232443,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"16224","actief",55026,"smallingerland",0.79140772150439,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"16228","actief",55401,"smallingerland",0.859226076233964,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"16238","actief",55021,"smallingerland",1.38096474972391,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"16248","actief",55009,"smallingerland",0.79140772150439,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"16257","actief",55365,"smallingerland",0.975041314245575,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"16258","actief",55089,"smallingerland",0.898081711232443,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"16271","actief",55386,"smallingerland",0.975041314245575,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"16322","actief",55168,"smallingerland",1.38096474972391,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"16327","actief",55366,"smallingerland",0.859226076233964,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"16341","actief",55387,"smallingerland",0.859226076233964,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,1,NA,NA,0,0,NA
"16368","actief",55403,"smallingerland",1.21693399652586,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"16378","actief",55023,"smallingerland",0.898081711232443,"smal",1,4,NA,NA,0,1,NA,NA,NA,1,0,NA,NA,0,0,NA
"16392","actief",55169,"smallingerland",1.38096474972391,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"16413","actief",55263,"smallingerland",0.79140772150439,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"16434","actief",55029,"smallingerland",0.79140772150439,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"16448","actief",55451,"smallingerland",0.79140772150439,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"16483","actief",55264,"smallingerland",0.859226076233964,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"16489","actief",55186,"smallingerland",0.898081711232443,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"16504","actief",55030,"smallingerland",0.898081711232443,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"16553","actief",55265,"smallingerland",0.79140772150439,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"16578","actief",55406,"smallingerland",0.975041314245575,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"16580","actief",55281,"smallingerland",1.38096474972391,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"16588","actief",55453,"smallingerland",1.38096474972391,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"16644","actief",55032,"smallingerland",0.975041314245575,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"16650","actief",55282,"smallingerland",1.21693399652586,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"16683","actief",55220,"smallingerland",0.975041314245575,"smal",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16693","actief",55267,"smallingerland",0.79140772150439,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"16699","actief",55189,"smallingerland",0.79140772150439,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"16784","actief",55034,"smallingerland",0.79140772150439,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"16790","actief",55284,"smallingerland",1.38096474972391,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"16798","actief",55456,"smallingerland",0.975041314245575,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"16823","actief",55222,"smallingerland",0.975041314245575,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"16839","actief",55191,"smallingerland",1.38096474972391,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"16854","actief",55035,"smallingerland",0.898081711232443,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"16930","actief",55286,"smallingerland",0.79140772150439,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"16963","actief",55224,"smallingerland",1.38096474972391,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"16979","actief",55193,"smallingerland",0.79140772150439,"smal",1,3,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"17008","actief",55459,"smallingerland",0.859226076233964,"smal",1,4,NA,NA,0,1,NA,NA,NA,1,0,NA,NA,0,0,NA
"17033","actief",55225,"smallingerland",1.38096474972391,"smal",1,2,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"17043","actief",55272,"smallingerland",1.38096474972391,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"17049","actief",55194,"smallingerland",0.898081711232443,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"17064","actief",55038,"smallingerland",0.975041314245575,"smal",1,2,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"17068","actief",55413,"smallingerland",0.898081711232443,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"17070","actief",55288,"smallingerland",0.79140772150439,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"17113","actief",55273,"smallingerland",0.859226076233964,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"17140","actief",55289,"smallingerland",0.79140772150439,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"17173","actief",55227,"smallingerland",1.21693399652586,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"17204","actief",55040,"smallingerland",0.898081711232443,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"17243","actief",55228,"smallingerland",0.975041314245575,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"17253","actief",55275,"smallingerland",0.859226076233964,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,1,NA,NA,0,0,NA
"17278","actief",55416,"smallingerland",1.21693399652586,"smal",1,2,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"17280","actief",55291,"smallingerland",0.975041314245575,"smal",1,2,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"17344","actief",55042,"smallingerland",0.859226076233964,"smal",1,4,NA,NA,0,1,NA,NA,NA,1,0,NA,NA,0,0,NA
"17350","actief",55292,"smallingerland",1.21693399652586,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"17358","actief",55464,"smallingerland",0.975041314245575,"smal",1,3,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"17393","actief",55277,"smallingerland",0.79140772150439,"smal",1,4,NA,NA,0,0,NA,NA,NA,1,0,NA,NA,0,0,NA
"17399","actief",55199,"smallingerland",0.859226076233964,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"17453","actief",55231,"smallingerland",1.21693399652586,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"17469","actief",55200,"smallingerland",0.79140772150439,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"17484","actief",55044,"smallingerland",0.859226076233964,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"17488","actief",55419,"smallingerland",0.898081711232443,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"17490","actief",55294,"smallingerland",0.79140772150439,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"17523","actief",55232,"smallingerland",1.38096474972391,"smal",1,3,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"17550","actief",55248,"smallingerland",1.21693399652586,"smal",1,2,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"17628","actief",55421,"smallingerland",0.79140772150439,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"17694","actief",55047,"smallingerland",0.79140772150439,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"17764","actief",55048,"smallingerland",0.898081711232443,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,1,NA,NA,0,0,NA
"17768","actief",55423,"smallingerland",0.898081711232443,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"17834","actief",55049,"smallingerland",0.975041314245575,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"17838","actief",55424,"smallingerland",0.975041314245575,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"17848","actief",55471,"smallingerland",0.975041314245575,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"17943","actief",55238,"smallingerland",1.21693399652586,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"17970","actief",55254,"smallingerland",0.79140772150439,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"18013","actief",55239,"smallingerland",1.38096474972391,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"18040","actief",55255,"smallingerland",1.21693399652586,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"18083","actief",55240,"smallingerland",0.859226076233964,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"18110","actief",55256,"smallingerland",0.79140772150439,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"18120","actief",55303,"smallingerland",0.79140772150439,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"18188","actief",55429,"smallingerland",1.38096474972391,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"18250","actief",55258,"smallingerland",0.79140772150439,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"18293","actief",55243,"smallingerland",0.859226076233964,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"18302","actief",55316,"smallingerland",0.859226076233964,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,1,NA,NA,0,0,NA
"18324","actief",55056,"smallingerland",0.79140772150439,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,1,NA,NA,0,0,NA
"18330","actief",55306,"smallingerland",0.79140772150439,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"18338","actief",55478,"smallingerland",1.38096474972391,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"18394","actief",55057,"smallingerland",0.898081711232443,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"18400","actief",55307,"smallingerland",1,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"18442","actief",55318,"smallingerland",0.898081711232443,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"18460","actief",55261,"smallingerland",0.79140772150439,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"18464","actief",55058,"smallingerland",0.859226076233964,"smal",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18526","actief",55314,"smallingerland",1.21693399652586,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"18534","actief",55059,"smallingerland",1.21693399652586,"smal",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18540","actief",55309,"smallingerland",0.79140772150439,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"18548","actief",55481,"smallingerland",0.79140772150439,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"18573","actief",55247,"smallingerland",1.38096474972391,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"18604","actief",55060,"smallingerland",0.859226076233964,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"18678","actief",55436,"smallingerland",0.859226076233964,"smal",1,7,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"18688","actief",55483,"smallingerland",0.859226076233964,"smal",1,3,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"18792","actief",55323,"smallingerland",0.975041314245575,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"18814","actief",55063,"smallingerland",0.898081711232443,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"18818","actief",55438,"smallingerland",0.859226076233964,"smal",1,4,NA,NA,0,1,NA,NA,NA,1,1,NA,NA,0,0,NA
"18888","actief",55439,"smallingerland",0.859226076233964,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"18898","actief",55486,"smallingerland",1.21693399652586,"smal",1,3,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"18932","actief",55325,"smallingerland",1.21693399652586,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"18954","actief",55065,"smallingerland",0.975041314245575,"smal",1,3,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"18958","actief",55440,"smallingerland",1.21693399652586,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"19024","actief",55066,"smallingerland",0.975041314245575,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"19038","actief",55488,"smallingerland",1.21693399652586,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"19072","actief",55327,"smallingerland",0.79140772150439,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"19099","actief",55343,"smallingerland",0.859226076233964,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"19142","actief",55328,"smallingerland",0.79140772150439,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"19178","actief",55490,"smallingerland",0.859226076233964,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"19225","actief",55350,"smallingerland",0.898081711232443,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"19234","actief",55069,"smallingerland",0.79140772150439,"smal",1,6,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"19304","actief",55070,"smallingerland",0.898081711232443,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"19374","actief",55071,"smallingerland",0.898081711232443,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"19378","actief",55446,"smallingerland",0.859226076233964,"smal",1,4,NA,NA,1,1,NA,NA,NA,0,1,NA,NA,0,0,NA
"19422","actief",55332,"smallingerland",0.975041314245575,"smal",1,3,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"19435","actief",55353,"smallingerland",0.79140772150439,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
"19448","actief",55447,"smallingerland",0.859226076233964,"smal",1,4,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,0,0,NA
