"","ID","gemeente","weight1","geslacht","leeftijd","opleiding","gezin","vertrouwen","nieuwsinteresse","intr_nieuws_buurt","intr_nieuws_stad","intr_nieuws_landelijk","intr_nieuws_internationaal","intr_nieuws_gr18","stem_gr2014","stem_gr2014b","stem_2017","stemkans_gr18","stemintentie_gr18","stemintentie_gr18b","stem_gr18","stem_moment","stem_plan","sr_niet","referendum","stem_gr18b"
"3686",77165,"langedijk",1,2,NA,"mbo",99,-1,0.4,0.5,0.5,1,1,-1,"Weet ik niet meer","Weet ik niet meer","Ik heb blanco gestemd","Zeker niet","Ik heb niet gestemd","Ik heb niet gestemd",NA,NA,NA,NA,NA,NA
"3687",66142,"bunschoten",0.65412002316781,1,58,"bachelor",2,0.333333333333333,0.7,0.5,0.5,1,1,0.5,"ChristenUnie","ChristenUnie","ChristenUnie","Zeker wel","ChristenUnie","ChristenUnie","ChristenUnie","Dat stond al heel lang vast","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb voor gestemd","ChristenUnie"
"3688",66143,"bunschoten",1.15252784905798,1,42,"mbo",5,1,0.9,1,1,1,0.5,1,"CDA","CDA","CDA","Zeker wel","Weet ik niet meer","Weet ik niet meer","VVD","Circa een week voor de verkiezingen","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb voor gestemd","VVD"
"3689",44302,"roermond",0.890238561106325,2,52,"vwo",2,-0.166666666666667,0.8,1,1,0.5,1,0.5,"GroenLinks","GroenLinks","Partij voor de Dieren","Zeker wel","GroenLinks","GroenLinks","GroenLinks","Circa een week voor de verkiezingen","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb tegen gestemd","GroenLinks"
"3690",77166,"langedijk",0.893092265078127,2,71,"bachelor",2,-0.833333333333333,0.5,0.5,0.5,1,1,-0.5,"Weet ik niet meer","Weet ik niet meer","PVV","Waarschijnlijk wel","CDA","CDA","Dorpsbelang Langedijk","Dat stond al heel lang vast","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb voor gestemd","lokaal"
"3691",55281,"smallingerland",1.38096474972391,2,31,"mbo",4,-0.833333333333333,0.6,1,1,1,-0.5,0.5,"SP","SP","CDA","Zeker wel","Smallingerlands Belang","lokaal",NA,NA,NA,NA,NA,NA
"3692",44303,"roermond",0.74177947080842,1,70,"bachelor",2,0.666666666666667,0.4,1,0.5,0.5,0.5,-0.5,"CDA","CDA","CDA","Zeker wel","CDA","CDA","CDA","Dat stond al heel lang vast","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb voor gestemd","CDA"
"3693",77167,"langedijk",1.09813478656974,2,56,"lbo",2,-0.5,0.8,0.5,0.5,1,1,1,"VVD","VVD","VVD","Zeker wel","VVD","VVD",NA,NA,NA,NA,NA,NA
"3694",77168,"langedijk",0.743045781576525,1,60,"mbo",2,0.666666666666667,0.8,1,1,0.5,0.5,1,"Dorpsbelang Langedijk","lokaal","SP","Zeker wel","Hart voor Langedijk / D66","D66","Kleurrijk Langedijk","Circa een maand voor de verkiezingen","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb voor gestemd","lokaal"
"3695",66144,"bunschoten",0.65412002316781,1,60,"vwo",2,0.666666666666667,0.7,1,1,0.5,0.5,0.5,"Christelijke Arbeiders Partij","lokaal","SP","Zeker wel","Christelijke Arbeiders Partij","lokaal","Christelijke Arbeiders Partij","Dat stond al heel lang vast","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb tegen gestemd","lokaal"
"3696",77169,"langedijk",0.604305089175663,1,65,"vwo",2,-0.166666666666667,0.8,1,1,1,0.5,0.5,"CDA","CDA","CDA","Zeker wel","Weet ik niet meer","Weet ik niet meer",NA,NA,NA,NA,NA,NA
"3697",44304,"roermond",0.766138087681291,1,62,"master",1,-0.833333333333333,0.3,0.5,-0.5,1,1,-0.5,"Ik heb niet gestemd","Ik heb niet gestemd","Andere partij, namelijk:","Waarschijnlijk wel","Liberale Volkspartij Roermond (LVR)","lokaal",NA,NA,NA,NA,NA,NA
"3698",55282,"smallingerland",1.21693399652586,1,39,"mavo",2,0,0.8,0.5,1,1,1,0.5,"SP","SP","Partij voor de Dieren","Zeker wel","Weet ik niet meer","Weet ik niet meer",NA,NA,NA,NA,NA,NA
"3699",44305,"roermond",0.890238561106325,2,51,"vwo",1,-0.166666666666667,1,1,1,1,1,1,"Liberale Volkspartij Roermond (LVR)","lokaal","PVV","Zeker wel","Liberale Volkspartij Roermond (LVR)","lokaal","Partij voor Leefbaarheid en Democratie (PVLD)","Circa een week voor de verkiezingen","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb tegen gestemd","lokaal"
"3700",77170,"langedijk",0.604305089175663,1,70,"master",2,-0.5,1,1,1,1,1,1,"VVD","VVD","VVD","Zeker wel","VVD","VVD","VVD","Dat stond al heel lang vast","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb voor gestemd","VVD"
"3701",55283,"smallingerland",0.975041314245575,2,57,"lbo",3,-0.166666666666667,0.7,0.5,0.5,1,1,0.5,"Ik heb niet gestemd","Ik heb niet gestemd","SP","Zeker wel","SP","SP","Eérste Lokale Partij","Dat stond al heel lang vast","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb tegen gestemd","lokaal"
"3702",55284,"smallingerland",1.38096474972391,2,35,"bachelor",2,0,0.3,0.5,0.5,0.5,0.5,-0.5,"PvdA","PvdA","PvdA","Waarschijnlijk wel","PvdA","PvdA","Ik heb niet gestemd",NA,NA,"Ik vind gemeenteraadsverkiezingen onbelangrijk/ heb me er niet in verdiept","Ik heb niet gestemd","Ik heb niet gestemd"
"3703",77171,"langedijk",1.09813478656974,2,59,"vwo",2,1,1,1,1,1,1,1,"Kleurrijk Langedijk","lokaal","Zeg ik liever niet","Zeker wel","Kleurrijk Langedijk","lokaal",NA,NA,NA,NA,NA,NA
"3704",66145,"bunschoten",1.06766232946955,2,63,"mavo",2,0.166666666666667,0.7,1,1,0.5,0.5,0.5,"ChristenUnie","ChristenUnie","ChristenUnie","Zeker wel","ChristenUnie","ChristenUnie",NA,NA,NA,NA,NA,NA
"3705",77172,"langedijk",2.21250130357724,2,44,"mbo",2,-0.5,0.1,0.5,0.5,0.5,-0.5,-0.5,"Zeg ik liever niet","Zeg ik liever niet","Zeg ik liever niet","Waarschijnlijk wel","Weet ik niet meer","Weet ik niet meer","Ik heb niet gestemd",NA,NA,"Ik ben het helemaal vergeten/ had geen tijd of gelegenheid","Ik heb niet gestemd","Ik heb niet gestemd"
"3706",66146,"bunschoten",1.06766232946955,2,64,"mavo",2,-0.666666666666667,1,1,1,1,1,1,"VVD","VVD","50PLUS","Zeker wel","Spakenburgse Vrijheids Partij","lokaal",NA,NA,NA,NA,NA,NA
"3707",44306,"roermond",0.74177947080842,1,80,"bachelor",2,0.666666666666667,0,0.5,-1,0,1,-0.5,"Liberale Volkspartij Roermond (LVR)","lokaal","PVV","Zeker wel","Liberale Volkspartij Roermond (LVR)","lokaal","Liberale Volkspartij Roermond (LVR)","Dat stond al heel lang vast","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb tegen gestemd","lokaal"
"3708",77173,"langedijk",0.893092265078127,2,74,"mavo",2,-0.166666666666667,0.8,1,1,0.5,0.5,1,"VVD","VVD","CDA","Zeker wel","CDA","CDA","CDA","Circa een maand voor de verkiezingen","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb voor gestemd","CDA"
"3709",66147,"bunschoten",1.88116939479177,2,32,"vwo",3,0,0.3,0.5,0.5,0.5,0.5,-0.5,"ChristenUnie","ChristenUnie","ChristenUnie","Waarschijnlijk wel","ChristenUnie","ChristenUnie",NA,NA,NA,NA,NA,NA
"3710",44307,"roermond",1,1,NA,"lbo",2,-1,0.7,0.5,1,1,0.5,0.5,"Weet ik niet meer","Weet ik niet meer","Weet ik niet meer","Waarschijnlijk wel","Partij voor Leefbaarheid en Democratie (PVLD)","lokaal",NA,NA,NA,NA,NA,NA
"3711",55285,"smallingerland",0.859226076233964,1,45,"mbo",6,-0.166666666666667,0.3,0.5,0.5,0.5,0.5,-0.5,"FNP","lokaal","Zeg ik liever niet","Waarschijnlijk wel","Weet ik niet meer","Weet ik niet meer","Smallingerlands Belang","Circa een week voor de verkiezingen","Ik was er niet zeker van, maar ben uiteindelijk toch gaan stemmen",NA,"Ik heb tegen gestemd","lokaal"
"3712",66148,"bunschoten",0.658385254746918,1,69,"mbo",2,0.666666666666667,0.8,0.5,1,1,0.5,1,"ChristenUnie","ChristenUnie","ChristenUnie","Zeker wel","ChristenUnie","ChristenUnie","ChristenUnie","Dat stond al heel lang vast","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb niet gestemd","ChristenUnie"
"3713",55286,"smallingerland",0.79140772150439,1,70,"bachelor",2,-0.166666666666667,0.8,0.5,0.5,1,1,1,"PvdA","PvdA","PvdA","Zeker wel","PvdA","PvdA",NA,NA,NA,NA,NA,NA
"3714",55287,"smallingerland",0.79140772150439,1,72,"mbo",2,0.166666666666667,0.6,0.5,0.5,0.5,1,0.5,"SP","SP","Andere partij, namelijk:","Zeker wel","SP","SP","GroenLinks","Circa een maand voor de verkiezingen","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb tegen gestemd","GroenLinks"
"3715",77174,"langedijk",0.604305089175663,1,65,"mavo",1,0.5,0.8,0.5,1,1,0.5,1,"VVD","VVD","VVD","Zeker wel","Kleurrijk Langedijk","lokaal","Kleurrijk Langedijk","Op de dag voor de verkiezingen","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb tegen gestemd","lokaal"
"3716",55288,"smallingerland",0.79140772150439,1,70,"mbo",2,0.166666666666667,1,1,1,1,1,1,"SP","SP","SP","Zeker wel","PvdA","PvdA","PvdA","Circa een maand voor de verkiezingen","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb tegen gestemd","PvdA"
"3717",66149,"bunschoten",1.06766232946955,2,47,"vwo",5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,"ChristenUnie","ChristenUnie","ChristenUnie","Zeker wel","ChristenUnie","ChristenUnie",NA,NA,NA,NA,NA,NA
"3718",66150,"bunschoten",0.65412002316781,1,53,"bachelor",2,0.5,0.5,0.5,0.5,1,1,-0.5,"Ik heb niet gestemd","Ik heb niet gestemd","Ik heb niet gestemd","Waarschijnlijk niet","VVD","VVD",NA,NA,NA,NA,NA,NA
"3719",77175,"langedijk",0.743045781576525,1,64,"bachelor",2,0.5,0.8,1,0.5,1,1,0.5,"GroenLinks","GroenLinks","GroenLinks","Zeker wel","GroenLinks","GroenLinks","GroenLinks","Dat stond al heel lang vast","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb blanco/ongeldig gestemd","GroenLinks"
"3720",44308,"roermond",0.890238561106325,2,54,"master",3,0.666666666666667,0.5,0.5,0.5,0.5,0.5,0.5,"CDA","CDA","CDA","Zeker wel","CDA","CDA","CDA","Dat stond al heel lang vast","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb niet gestemd","CDA"
"3721",77176,"langedijk",0.893092265078127,2,72,"mbo",1,0.166666666666667,0.8,1,1,0.5,1,0.5,"Weet ik niet meer","Weet ik niet meer","SP","Zeker wel","Senioren Langedijk","lokaal",NA,NA,NA,NA,NA,NA
"3722",66151,"bunschoten",0.658385254746918,1,78,"mavo",2,0.333333333333333,0.7,1,1,0.5,0.5,0.5,"CDA","CDA","CDA","Waarschijnlijk wel","Weet ik niet meer","Weet ik niet meer","VVD","Dat stond al heel lang vast","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb voor gestemd","VVD"
"3723",77177,"langedijk",1.09813478656974,2,58,"mbo",1,-0.5,0.2,0.5,0.5,0.5,0.5,-1,"Weet ik niet meer","Weet ik niet meer","GroenLinks","Waarschijnlijk wel","Weet ik niet meer","Weet ik niet meer","PvdA","Op de dag voor de verkiezingen","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb voor gestemd","PvdA"
"3724",55289,"smallingerland",0.79140772150439,1,73,"lbo",2,-0.333333333333333,0.8,1,1,0.5,0.5,1,"SP","SP","SP","Zeker wel","SP","SP","SP","Dat stond al heel lang vast","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb voor gestemd","SP"
"3725",77178,"langedijk",0.604305089175663,1,79,"mavo",2,-0.166666666666667,0.1,-0.5,0.5,0.5,0.5,-0.5,"CDA","CDA","Weet ik niet meer","Waarschijnlijk wel","Weet ik niet meer","Weet ik niet meer","CDA","Dat stond al heel lang vast","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb tegen gestemd","CDA"
"3726",55290,"smallingerland",1.38096474972391,2,39,"bachelor",5,0,-0.6,-0.5,-0.5,-0.5,-0.5,-1,"Ik heb niet gestemd","Ik heb niet gestemd","Ik heb niet gestemd","Zeker niet","Ik heb niet gestemd","Ik heb niet gestemd","Ik heb niet gestemd",NA,NA,"Ik ga nooit stemmen, heb nog nooit gestemd","Ik heb niet gestemd","Ik heb niet gestemd"
"3727",77179,"langedijk",0.743045781576525,1,64,"master",3,0.333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,"CDA","CDA","CDA","Zeker wel","CDA","CDA",NA,NA,NA,NA,NA,NA
"3728",77180,"langedijk",1.09813478656974,2,57,"bachelor",1,-0.5,0.7,1,0.5,1,0.5,0.5,"Hart voor Langedijk / D66","D66","D66","Waarschijnlijk wel","Weet ik niet meer","Weet ik niet meer",NA,NA,NA,NA,NA,NA
"3729",77181,"langedijk",0.893092265078127,2,68,"vwo",2,0,0.5,0.5,0.5,1,1,-0.5,"Weet ik niet meer","Weet ik niet meer","VVD","Waarschijnlijk wel","Weet ik niet meer","Weet ik niet meer","VVD","Circa een week voor de verkiezingen","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb voor gestemd","VVD"
"3730",66152,"bunschoten",1.07462409018958,2,72,"mavo",99,-0.666666666666667,0.6,1,0.5,1,1,-0.5,"CDA","CDA","CDA","Waarschijnlijk wel","Weet ik niet meer","Weet ik niet meer","Christelijke Arbeiders Partij","In het stemhokje","Ik was er niet zeker van, maar ben uiteindelijk toch gaan stemmen",NA,"Ik heb niet gestemd","lokaal"
"3731",66153,"bunschoten",0.658385254746918,1,69,"vwo",2,0,0.6,0.5,1,1,1,-0.5,"CDA","CDA","CDA","Zeker wel","CDA","CDA",NA,NA,NA,NA,NA,NA
"3732",77182,"langedijk",0.604305089175663,1,68,"bachelor",2,-0.833333333333333,0.4,0.5,0.5,1,0.5,-0.5,"VVD","VVD","Ik heb niet gestemd","Zeker niet","Ik heb niet gestemd","Ik heb niet gestemd","Ik heb niet gestemd",NA,NA,"Uit protest/ onvrede over gevoerd beleid/ huidige gang van zaken","Ik heb niet gestemd","Ik heb niet gestemd"
"3733",66154,"bunschoten",1.07462409018958,2,70,"vwo",2,0.666666666666667,0.5,0.5,0.5,0.5,0.5,0.5,"SGP","SGP","SGP","Zeker wel","SGP","SGP","SGP","Dat stond al heel lang vast","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb voor gestemd","SGP"
"3734",66155,"bunschoten",0.658385254746918,1,79,"bachelor",2,-0.5,0.3,0.5,0.5,0.5,0.5,-0.5,"Christelijke Arbeiders Partij","lokaal","PVV","Zeker wel","Christelijke Arbeiders Partij","lokaal","Christelijke Arbeiders Partij","Dat stond al heel lang vast","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb tegen gestemd","lokaal"
"3735",66156,"bunschoten",1.07462409018958,2,65,"lbo",2,0.5,0.6,0.5,1,0.5,0.5,0.5,"ChristenUnie","ChristenUnie","ChristenUnie","Zeker wel","ChristenUnie","ChristenUnie",NA,NA,NA,NA,NA,NA
"3736",66157,"bunschoten",0.658385254746918,1,75,"mbo",2,0.166666666666667,1,1,1,1,1,1,"ChristenUnie","ChristenUnie","ChristenUnie","Zeker wel","SGP","SGP",NA,NA,NA,NA,NA,NA
"3737",55291,"smallingerland",0.975041314245575,2,48,"mbo",3,-0.5,0.5,1,1,0.5,-0.5,0.5,"Weet ik niet meer","Weet ik niet meer","PvdA","Waarschijnlijk wel","Weet ik niet meer","Weet ik niet meer","GroenLinks","Op 21 maart, maar niet in het stemhokje","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb voor gestemd","GroenLinks"
"3738",77183,"langedijk",1.49707465828579,1,44,"vwo",4,-0.333333333333333,0.3,1,1,0.5,-0.5,-0.5,"Weet ik niet meer","Weet ik niet meer","PvdA","Waarschijnlijk wel","Weet ik niet meer","Weet ik niet meer","Dorpsbelang Langedijk","Circa een week voor de verkiezingen","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb tegen gestemd","lokaal"
"3739",55292,"smallingerland",1.21693399652586,1,42,"vwo",1,0,0.6,1,0.5,0.5,0.5,0.5,"ChristenUnie","ChristenUnie","ChristenUnie","Zeker wel","ChristenUnie","ChristenUnie",NA,NA,NA,NA,NA,NA
"3740",66158,"bunschoten",1.07462409018958,2,66,"vwo",2,0,0.7,0.5,0.5,1,1,0.5,"Weet ik niet meer","Weet ik niet meer","PvdA","Zeker wel","Weet ik niet meer","Weet ik niet meer","VVD","Circa een week voor de verkiezingen","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb voor gestemd","VVD"
"3741",77184,"langedijk",0.743045781576525,1,62,"mavo",2,0.166666666666667,0.8,1,1,0.5,0.5,1,"Kleurrijk Langedijk","lokaal","Forum voor Democratie","Zeker wel","VVD","VVD",NA,NA,NA,NA,NA,NA
"3742",66159,"bunschoten",1.88116939479177,2,26,"bachelor",3,-0.333333333333333,0.2,0.5,0.5,0.5,0.5,-1,"Ik heb niet gestemd","Ik heb niet gestemd","PVV","Waarschijnlijk niet","Ik heb niet gestemd","Ik heb niet gestemd",NA,NA,NA,NA,NA,NA
"3743",77185,"langedijk",0.604305089175663,1,73,"vwo",2,-1,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,"Ik heb blanco gestemd","Ik heb blanco gestemd","PVV","Waarschijnlijk niet","Ik heb niet gestemd","Ik heb niet gestemd",NA,NA,NA,NA,NA,NA
"3744",66160,"bunschoten",1.07462409018958,2,65,"bachelor",2,-0.666666666666667,0.5,0.5,0.5,1,1,-0.5,"VVD","VVD","CDA","Zeker niet","Ik heb niet gestemd","Ik heb niet gestemd","Spakenburgse Vrijheids Partij","In het stemhokje","Ik was van plan om niet te gaan stemmen, maar heb uiteindelijk toch gestemd",NA,"Ik heb niet gestemd","lokaal"
"3745",44309,"roermond",0.890238561106325,2,60,"vwo",1,-0.333333333333333,0.9,1,1,1,1,0.5,"Zeg ik liever niet","Zeg ik liever niet","SP","Waarschijnlijk wel","Weet ik niet meer","Weet ik niet meer",NA,NA,NA,NA,NA,NA
"3746",66161,"bunschoten",1.15252784905798,1,26,"lbo",2,0.666666666666667,0.7,0.5,1,0.5,1,0.5,"Zeg ik liever niet","Zeg ik liever niet","Zeg ik liever niet","Waarschijnlijk wel","VVD","VVD",NA,NA,NA,NA,NA,NA
"3747",77186,"langedijk",0.743045781576525,1,64,"vwo",2,-0.166666666666667,0.4,1,0.5,0.5,0.5,-0.5,"VVD","VVD","50PLUS","Waarschijnlijk wel","Weet ik niet meer","Weet ik niet meer","PvdA","Op de dag voor de verkiezingen","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb tegen gestemd","PvdA"
"3748",77187,"langedijk",0.743045781576525,1,59,"mavo",3,0.166666666666667,0.9,1,1,1,1,0.5,"VVD","VVD","VVD","Waarschijnlijk wel","VVD","VVD","VVD","Op de dag voor de verkiezingen","Ik was er niet zeker van, maar ben uiteindelijk toch gaan stemmen",NA,"Ik heb voor gestemd","VVD"
"3749",66162,"bunschoten",1.15252784905798,1,43,"mbo",2,-0.5,0.6,1,0.5,1,1,-0.5,"VVD","VVD","VVD","Zeker wel","VVD","VVD","Ik heb niet gestemd",NA,NA,"Geen of te weinig verschillen tussen partijen/ ik ken de programma’s/ kandidaten/ standpunten niet","Ik heb niet gestemd","Ik heb niet gestemd"
"3750",77188,"langedijk",0.604305089175663,1,77,"master",2,-0.833333333333333,0.4,1,1,0.5,0.5,-1,"CDA","CDA","CDA","Waarschijnlijk wel","Weet ik niet meer","Weet ik niet meer","ChristenUnie","Circa een maand voor de verkiezingen","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb voor gestemd","ChristenUnie"
"3751",44310,"roermond",0.74177947080842,1,66,"vwo",2,0.333333333333333,0.7,1,1,0.5,0.5,0.5,"Demokraten Swalmen (DS)","lokaal","PVV","Zeker wel","Demokraten Swalmen (DS)","lokaal","Demokraten Swalmen (DS)","Dat stond al heel lang vast","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb voor gestemd","lokaal"
"3752",77189,"langedijk",1.09813478656974,2,61,"mavo",2,-1,0.3,1,1,0.5,-0.5,-0.5,"Zeg ik liever niet","Zeg ik liever niet","Zeg ik liever niet","Waarschijnlijk wel","Zeg ik liever niet","Zeg ik liever niet",NA,NA,NA,NA,NA,NA
"3753",66163,"bunschoten",0.658385254746918,1,67,"mavo",2,-0.166666666666667,0.7,1,1,0.5,0.5,0.5,"ChristenUnie","ChristenUnie","ChristenUnie","Zeker wel","VVD","VVD","VVD","Circa een week voor de verkiezingen","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb voor gestemd","VVD"
"3754",66164,"bunschoten",1.15252784905798,1,31,"lbo",3,-0.333333333333333,0.5,0.5,0.5,0.5,0.5,0.5,"CDA","CDA","CDA","Waarschijnlijk wel","CDA","CDA","Ik heb niet gestemd",NA,NA,"Ik ben het helemaal vergeten/ had geen tijd of gelegenheid","Wil ik niet zeggen","Ik heb niet gestemd"
"3755",44311,"roermond",0.766138087681291,1,61,"zegikniet",2,0.166666666666667,0.6,1,1,1,1,-1,"Ik heb niet gestemd","Ik heb niet gestemd","VVD","Waarschijnlijk wel","Liberale Volkspartij Roermond (LVR)","lokaal",NA,NA,NA,NA,NA,NA
"3756",66165,"bunschoten",1.88116939479177,2,43,"mbo",2,0.166666666666667,0.3,0.5,0.5,0.5,0.5,-0.5,"ChristenUnie","ChristenUnie","ChristenUnie","Zeker wel","ChristenUnie","ChristenUnie","ChristenUnie","Circa een week voor de verkiezingen","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb voor gestemd","ChristenUnie"
"3757",66166,"bunschoten",0.658385254746918,1,67,"mavo",2,0.166666666666667,0.8,1,1,0.5,0.5,1,"CDA","CDA","CDA","Zeker wel","Christelijke Arbeiders Partij","lokaal","Christelijke Arbeiders Partij","Dat stond al heel lang vast","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb voor gestemd","lokaal"
"3758",44312,"roermond",0.890238561106325,2,59,"vwo",2,-0.5,0.5,0.5,0.5,0.5,0.5,0.5,"Liberale Volkspartij Roermond (LVR)","lokaal","Forum voor Democratie","Waarschijnlijk wel","Liberale Volkspartij Roermond (LVR)","lokaal",NA,NA,NA,NA,NA,NA
"3759",44313,"roermond",0.74177947080842,1,67,"master",2,0.833333333333333,0.8,1,1,0.5,0.5,1,"GroenLinks","GroenLinks","GroenLinks","Zeker wel","GroenLinks","GroenLinks","GroenLinks","Dat stond al heel lang vast","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb tegen gestemd","GroenLinks"
"3760",77190,"langedijk",0.743045781576525,1,54,"mavo",4,-0.333333333333333,0.3,0.5,0.5,0.5,0.5,-0.5,"Dorpsbelang Langedijk","lokaal","VVD","Waarschijnlijk wel","Weet ik niet meer","Weet ik niet meer","CDA","Op 21 maart, maar niet in het stemhokje","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb voor gestemd","CDA"
"3761",77191,"langedijk",0.893092265078127,2,67,"lbo",2,-0.5,0.7,1,1,0.5,0.5,0.5,"Dorpsbelang Langedijk","lokaal","Zeg ik liever niet","Waarschijnlijk wel","Senioren Langedijk","lokaal",NA,NA,NA,NA,NA,NA
"3762",66167,"bunschoten",1,1,NA,"zegikniet",3,0.166666666666667,0.2,0.5,0.5,0.5,0.5,-1,"Zeg ik liever niet","Zeg ik liever niet","Zeg ik liever niet","Waarschijnlijk wel","Zeg ik liever niet","Zeg ik liever niet",NA,NA,NA,NA,NA,NA
"3763",55293,"smallingerland",0.859226076233964,1,64,"lbo",1,-0.166666666666667,0.3,-0.5,0.5,0.5,0.5,0.5,"SP","SP","SP","Zeker wel","SP","SP",NA,NA,NA,NA,NA,NA
"3764",66168,"bunschoten",1.06766232946955,2,48,"vwo",5,0.166666666666667,0.6,1,0.5,0.5,0.5,0.5,"SGP","SGP","SGP","Zeker wel","SGP","SGP","SGP","Dat stond al heel lang vast","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb voor gestemd","SGP"
"3765",77192,"langedijk",0.743045781576525,1,59,"mbo",2,-0.5,0.7,0.5,0.5,1,1,0.5,"Weet ik niet meer","Weet ik niet meer","50PLUS","Zeker wel","Weet ik niet meer","Weet ik niet meer","Zeg ik liever niet","Circa een week voor de verkiezingen","Ik ben altijd van plan geweest te gaan stemmen",NA,"Wil ik niet zeggen","Zeg ik liever niet"
"3766",44314,"roermond",0.74177947080842,1,66,"vwo",2,0.5,0.8,0.5,1,1,0.5,1,"Liberale Volkspartij Roermond (LVR)","lokaal","VVD","Zeker wel","Liberale Volkspartij Roermond (LVR)","lokaal","GroenLinks","Circa een maand voor de verkiezingen","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb voor gestemd","GroenLinks"
"3767",66169,"bunschoten",1.88116939479177,2,30,"master",2,-0.166666666666667,0.7,1,0.5,0.5,0.5,1,"VVD","VVD","PVV","Zeker wel","Spakenburgse Vrijheids Partij","lokaal",NA,NA,NA,NA,NA,NA
"3768",55294,"smallingerland",0.79140772150439,1,70,"basis",2,0,0.1,0.5,0.5,0.5,-0.5,-0.5,"Eérste Lokale Partij","lokaal","PVV","Zeker wel","Eérste Lokale Partij","lokaal","SP","Circa een week voor de verkiezingen","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb tegen gestemd","SP"
"3769",66170,"bunschoten",1.15252784905798,1,43,"mbo",1,0,-0.2,0.5,0.5,-0.5,-0.5,-1,"Ik heb niet gestemd","Ik heb niet gestemd","Ik heb niet gestemd","Waarschijnlijk niet","ChristenUnie","ChristenUnie","Ik heb niet gestemd",NA,NA,"anders, namelijk...","Ik heb niet gestemd","Ik heb niet gestemd"
"3770",44315,"roermond",0.766138087681291,1,57,"bachelor",4,0.166666666666667,0.1,0.5,0.5,0.5,-0.5,-0.5,"Ik heb niet gestemd","Ik heb niet gestemd","CDA","Zeker niet","CDA","CDA","CDA","Dat stond al heel lang vast","Ik was er niet zeker van, maar ben uiteindelijk toch gaan stemmen",NA,"Ik heb niet gestemd","CDA"
"3771",77193,"langedijk",0.604305089175663,1,65,"lbo",2,-0.166666666666667,0.7,0.5,0.5,1,1,0.5,"Dorpsbelang Langedijk","lokaal","50PLUS","Zeker wel","Senioren Langedijk","lokaal","Senioren Langedijk","Circa een week voor de verkiezingen","Ik ben altijd van plan geweest te gaan stemmen",NA,"Ik heb tegen gestemd","lokaal"
"3772",44316,"roermond",0.74177947080842,1,66,"bachelor",4,0.333333333333333,0.9,1,1,1,1,0.5,"CDA","CDA","CDA","Zeker wel","CDA","CDA",NA,NA,NA,NA,NA,NA
"3773",77194,"langedijk",2.21250130357724,2,41,"vwo",2,0.666666666666667,0.7,1,1,0.5,0.5,0.5,"VVD","VVD","ChristenUnie","Zeker wel","Weet ik niet meer","Weet ik niet meer",NA,NA,NA,NA,NA,NA
